mapping_id,source_dataset_id,target_dataset_id,source_column_id,target_column_id,mapping_type_id,mapping_name,source_column_name,target_column_name,mapping_expression,description,business_rule,mapping_group_code,source_ordinal,sort_order,is_primary_source,is_active,created_at,created_by,updated_at,updated_by
809,44,48,,,1,,owner_id,owner_id,account.owner_id,,,gold,,10,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
810,44,48,,,1,,system_account_id,system_account_id,account.system_account_id,,,gold,,11,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
811,44,48,,,1,,source_system_id,source_system_id,account.source_system_id,,,gold,,12,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
812,44,48,,,1,,source_system_bk,source_system_bk,account.source_system_bk,,,gold,,13,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
813,44,48,,,1,,account_bk,account_bk,account.account_bk,,,gold,,14,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
814,44,48,,,1,,account_group_bk,account_group_bk,account.account_group_bk,,,gold,,15,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
815,44,48,,,1,,account_group_level1_bk,account_group_level1_bk,account.account_group_level1_bk,,,gold,,16,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
816,44,48,,,1,,account_group_level2_bk,account_group_level2_bk,account.account_group_level2_bk,,,gold,,17,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
817,44,48,,,1,,account_group_level3_bk,account_group_level3_bk,account.account_group_level3_bk,,,gold,,18,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
818,44,48,,,1,,account_group_level4_bk,account_group_level4_bk,account.account_group_level4_bk,,,gold,,19,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
819,44,48,,,1,,account_indicator_bk,account_indicator_bk,account.account_indicator_bk,,,gold,,20,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
820,44,48,,,1,,chart_of_account_bk,chart_of_account_bk,account.chart_of_account_bk,,,gold,,21,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
821,44,48,,,1,,ledger_type_bk,ledger_type_bk,account.ledger_type_bk,,,gold,,22,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
822,44,48,,,1,,owner_bk,owner_bk,account.owner_bk,,,gold,,23,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
823,44,48,,,1,,account_code,account_code,account.account_code,,,gold,,24,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
824,44,48,,,1,,account_name,account_name,account.account_name,,,gold,,25,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
825,44,48,,,1,,account_description,account_description,account.account_description,,,gold,,26,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
826,44,48,,,1,,account_description_translated,account_description_translated,account.account_description_translated,,,gold,,27,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
827,44,48,,,1,,is_balance_sheet,is_balance_sheet,account.is_balance_sheet,,,gold,,28,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
828,44,48,,,1,,is_asset,is_asset,account.is_asset,,,gold,,29,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
829,44,48,,,1,,is_cost,is_cost,account.is_cost,,,gold,,30,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
830,44,48,,,1,,is_credit,is_credit,account.is_credit,,,gold,,31,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
831,44,48,,,1,,is_equity,is_equity,account.is_equity,,,gold,,32,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
832,44,48,,,1,,is_finance,is_finance,account.is_finance,,,gold,,33,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
833,44,48,,,1,,is_liabilities,is_liabilities,account.is_liabilities,,,gold,,34,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
834,44,48,,,1,,is_posting,is_posting,account.is_posting,,,gold,,35,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
835,44,48,,,1,,is_revenue,is_revenue,account.is_revenue,,,gold,,36,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
836,44,48,,,1,,is_group,is_group,account.is_group,,,gold,,37,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
900,50,51,,,1,,dbId,period_dbid,dbId,,,main,1,1,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
901,50,51,,,1,,code,period_code,code,,,main,1,2,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
902,50,51,,,1,,description,period_description,description,,,main,1,3,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
903,50,51,,,1,,fromDate,date_from,fromDate,,,main,1,4,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
904,50,51,,,1,,toDate,date_to,toDate,,,main,1,5,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
905,50,51,,,1,,year,year,year,,,main,1,6,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
906,50,51,,,1,,fiscalYear,fiscal_year,fiscalYear,,,main,1,7,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
907,50,51,,,1,,fiscalPeriod,fiscal_period,fiscalPeriod,,,main,1,8,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
908,50,51,,,1,,fiscalYearStartMonth,fiscal_year_start_month,fiscalYearStartMonth,,,main,1,9,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
909,50,51,,,1,,monthNumber,calendar_month_number,monthNumber,,,main,1,10,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
910,50,51,,,1,,month.dbId,calendar_month_dbid,month_dbId,,,main,1,11,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
911,50,51,,,1,,month.code,calendar_month_code,month_code,,,main,1,12,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
912,50,51,,,1,,month.name,calendar_month_name,month_name,,,main,1,13,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
913,50,51,,,1,,period.dbId,period_month_dbid,period_dbId,,,main,1,14,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
914,50,51,,,1,,period.code,period_month_code,period_code,,,main,1,15,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
915,50,51,,,1,,period.name,period_month_name,period_name,,,main,1,16,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
916,50,51,,,1,,_loaded_at,loaded_at,_loaded_at,,,main,1,17,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
930,,52,,,1,,period_dbid,period_id,"md5(concat_ws(""-"", period_dbid, 'xlg'))",,,main,1,1,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6166667,pyspark_to_sql_migration
931,,52,,,1,,calendar_month_dbid,calendar_month_id,"CASE WHEN calendar_month_dbid IS NULL THEN md5(concat_ws(""-"", '-1', 'xlg')) ELSE md5(concat_ws(""-"", calendar_month_dbid, 'xlg')) END",,,main,1,2,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6200000,pyspark_to_sql_migration
932,,52,,,1,,period_month_dbid,period_month_id,"CASE WHEN period_month_dbid IS NULL THEN md5(concat_ws(""-"", '-1', 'xlg')) ELSE md5(concat_ws(""-"", period_month_dbid, 'xlg')) END",,,main,1,3,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6200000,pyspark_to_sql_migration
933,,52,,,1,,,source_system_id,"md5(concat_ws(""-"", '1', 'xlg'))",,,main,1,4,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6266667,pyspark_to_sql_migration
934,,52,,,1,,,source_system_bk,CAST(1 AS BIGINT),,,main,1,5,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6300000,pyspark_to_sql_migration
935,,52,,,1,,period_dbid,period_bk,period_dbid,,,main,1,6,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6300000,pyspark_to_sql_migration
936,,52,,,1,,calendar_month_dbid,calendar_month_bk,calendar_month_dbid,,,main,1,7,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6333333,pyspark_to_sql_migration
937,,52,,,1,,period_month_dbid,period_month_bk,period_month_dbid,,,main,1,8,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6400000,pyspark_to_sql_migration
938,,52,,,1,,period_code,period_code,period_code,,,main,1,9,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6400000,pyspark_to_sql_migration
939,,52,,,1,,period_description,period_name,period_description,,,main,1,10,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6433333,pyspark_to_sql_migration
940,,52,,,1,,period_code,period_description,"concat_ws("" - "", period_code, period_description)",,,main,1,11,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6466667,pyspark_to_sql_migration
941,,52,,,1,,date_from,date_from,CAST(date_from AS DATE),,,main,1,12,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6533333,pyspark_to_sql_migration
942,,52,,,1,,date_to,date_to,CAST(date_to AS DATE),,,main,1,13,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6566667,pyspark_to_sql_migration
943,,52,,,1,,year,calendar_year,CAST(year AS INT),,,main,1,14,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6600000,pyspark_to_sql_migration
944,,52,,,1,,fiscal_year,fiscal_year,CAST(fiscal_year AS INT),,,main,1,15,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6633333,pyspark_to_sql_migration
945,,52,,,1,,fiscal_period,fiscal_period,CAST(fiscal_period AS INT),,,main,1,16,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6700000,pyspark_to_sql_migration
946,,52,,,1,,fiscal_year_start_month,fiscal_year_start_month,CAST(fiscal_year_start_month AS INT),,,main,1,17,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6733333,pyspark_to_sql_migration
947,,52,,,1,,calendar_month_number,calendar_month_number,CAST(calendar_month_number AS INT),,,main,1,18,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6766667,pyspark_to_sql_migration
948,,52,,,1,,calendar_month_code,calendar_month_code,calendar_month_code,,,main,1,19,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6800000,pyspark_to_sql_migration
949,,52,,,1,,calendar_month_name,calendar_month_name,calendar_month_name,,,main,1,20,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6800000,pyspark_to_sql_migration
950,,52,,,1,,period_month_code,period_month_code,period_month_code,,,main,1,21,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6866667,pyspark_to_sql_migration
951,,52,,,1,,period_month_name,period_month_name,period_month_name,,,main,1,22,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6900000,pyspark_to_sql_migration
952,,52,,,1,,loaded_at,loaded_at_source,loaded_at,,,main,1,23,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6900000,pyspark_to_sql_migration
953,,52,,,1,,,loaded_at,CURRENT_TIMESTAMP,,,main,1,24,true,true,2026-02-16 12:48:41.1033333,system,2026-03-18 14:32:37.1666667,ansi_sql_migration
954,,52,,,1,,,is_deleted_flag,CAST(0 AS TINYINT),,,main,1,25,true,true,2026-02-16 12:48:41.1033333,system,2026-03-13 14:02:24.6933333,pyspark_to_sql_migration
955,49,34,,,,,,row_key,monotonically_increasing_id(),,,,,1,,false,2026-03-04 08:43:53.8533333,system,2026-03-04 08:43:53.8533333,system
956,,38,,,1,,account_dbid,account_dbid,account_dbid,,,main,,1,,true,,,,
957,,38,,,1,,code,code,code,,,main,,2,,true,,,,
958,,38,,,1,,description,description,description,,,main,,3,,true,,,,
959,,38,,,1,,short_description,short_description,short_description,,,main,,4,,true,,,,
960,,38,,,1,,account_group_dbid,account_group_dbid,account_group_dbid,,,main,,5,,true,,,,
961,,38,,,1,,account_type_dbid,account_type_dbid,account_type_dbid,,,main,,6,,true,,,,
962,,38,,,1,,account_category_dbid,account_category_dbid,account_category_dbid,,,main,,7,,true,,,,
963,,38,,,1,,ledger_type_dbid,ledger_type_dbid,ledger_type_dbid,,,main,,8,,true,,,,
964,,38,,,1,,owner_dbid,owner_dbid,owner_dbid,,,main,,9,,true,,,,
965,,38,,,1,,is_active,is_active,is_active,,,main,,10,,true,,,,
966,,38,,,1,,modified_at,modified_at,modified_at,,,main,,11,,true,,,,
967,,38,,,1,,loaded_at,loaded_at,loaded_at,,,main,,12,,true,,,,
968,38,41,,,1,,account_dbid,account_dbid,account_dbid,,,main,,1,,true,,,,
969,38,41,,,1,,code,code,code,,,main,,2,,true,,,,
970,38,41,,,1,,description,description,description,,,main,,3,,true,,,,
971,38,41,,,1,,short_description,short_description,short_description,,,main,,4,,true,,,,
972,38,41,,,1,,account_group_dbid,account_group_dbid,account_group_dbid,,,main,,5,,true,,,,
973,38,41,,,1,,account_type_dbid,account_type_dbid,account_type_dbid,,,main,,6,,true,,,,
974,38,41,,,1,,account_category_dbid,account_category_dbid,account_category_dbid,,,main,,7,,true,,,,
975,38,41,,,1,,ledger_type_dbid,ledger_type_dbid,ledger_type_dbid,,,main,,8,,true,,,,
976,38,41,,,1,,owner_dbid,owner_dbid,owner_dbid,,,main,,9,,true,,,,
977,38,41,,,1,,is_active,is_active,is_active,,,main,,10,,true,,,,
978,38,41,,,1,,modified_at,modified_at,modified_at,,,main,,11,,true,,,,
979,38,41,,,1,,loaded_at,loaded_at,loaded_at,,,main,,12,,true,,,,
982,38,44,,,2,,account_type_dbid,account_type_id,"CASE WHEN account_type_dbid IS NULL THEN MD5(CONCAT_WS('-', '-1', 'xlg')) ELSE MD5(CONCAT_WS('-', account_type_dbid, 'xlg')) END",,,main,,3,,true,,,,
983,38,44,,,2,,account_category_dbid,account_category_id,"CASE WHEN account_category_dbid IS NULL THEN MD5(CONCAT_WS('-', '-1', 'xlg')) ELSE MD5(CONCAT_WS('-', account_category_dbid, 'xlg')) END",,,main,,4,,true,,,,
989,38,44,,,1,,short_description,account_name_short,short_description,,,main,,10,,true,,,,
991,38,44,,,2,,is_active,is_active,CASE WHEN is_active = 1 THEN 1 ELSE 0 END,,,main,,12,,true,,,,
998,44,47,,,2,,account_name_short,account_name_short,account.account_name_short,,,gold,,4,,true,,,,
1000,44,47,,,2,,account_type_id,account_type_id,account.account_type_id,,,gold,,6,,true,,,,
1001,44,47,,,2,,account_category_id,account_category_id,account.account_category_id,,,gold,,7,,true,,,,
1004,44,47,,,2,,is_active,is_active,account.is_active,,,gold,,10,,true,,,,
1005,44,47,,,2,,source_system_id,source_system_id,account.source_system_id,,,gold,,11,,true,,,,
1006,67,38,,,1,,dbid,account_dbid,dbid,,,main,,1,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1007,67,38,,,1,,Code,code,Code,,,main,,2,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1008,67,38,,,1,,Description,description,Description,,,main,,3,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1009,67,38,,,1,,ShortDescription,short_description,ShortDescription,,,main,,4,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1010,67,38,,,1,,AccountType.dbid,account_type_dbid,AccountType.dbid,,,main,,5,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1011,67,38,,,1,,AccountCategory.dbid,account_category_dbid,AccountCategory.dbid,,,main,,6,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1012,67,38,,,1,,AccountGroup.dbid,account_group_dbid,AccountGroup.dbid,,,main,,7,,false,2026-04-07 10:12:52.5700000,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1013,68,40,,,1,,dbid,transaction_dbid,dbid,,,main,,1,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1014,68,40,,,1,,TransactionDate,transaction_date,TransactionDate,,,main,,2,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1015,68,40,,,1,,Description,description,Description,,,main,,3,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1016,68,40,,,1,,Amount,amount,Amount,,,main,,4,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1017,68,40,,,1,,CurrencyCode,currency_code,CurrencyCode,,,main,,5,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1018,68,40,,,1,,Account.dbid,account_dbid,Account.dbid,,,main,,6,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1019,68,40,,,1,,Period.dbid,period_dbid,Period.dbid,,,main,,7,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1020,68,40,,,1,,LedgerType.dbid,ledger_type_dbid,LedgerType.dbid,,,main,,8,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1021,68,40,,,1,,CostCentre.dbid,cost_centre_dbid,CostCentre.dbid,,,main,,9,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1022,68,40,,,1,,Project.dbid,project_dbid,Project.dbid,,,main,,10,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1023,68,40,,,1,,BankAccount.dbid,bank_account_dbid,BankAccount.dbid,,,main,,11,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1024,68,40,,,1,,AccountIndicator.dbid,account_indicator_dbid,AccountIndicator.dbid,,,main,,12,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1025,68,40,,,1,,Owner.dbid,owner_dbid,Owner.dbid,,,main,,13,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1026,68,40,,,1,,IsReversed,is_reversed,IsReversed,,,main,,14,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1027,68,40,,,1,,CreatedAt,created_at,CreatedAt,,,main,,15,,false,2026-04-07 10:12:52.6433333,source_mapping_setup,2026-04-07 10:41:45.4100000,source_mapping_v2
1028,69,50,,,1,,period_dbid,period_dbid,period_dbid,,,main,,1,,false,2026-04-07 10:22:58.0066667,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1029,69,50,,,1,,period_code,period_code,period_code,,,main,,2,,false,2026-04-07 10:22:58.0300000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1030,69,50,,,1,,period_description,period_description,period_description,,,main,,3,,false,2026-04-07 10:22:58.0366667,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1031,69,50,,,1,,date_from,date_from,date_from,,,main,,4,,false,2026-04-07 10:22:58.0400000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1032,69,50,,,1,,date_to,date_to,date_to,,,main,,5,,false,2026-04-07 10:22:58.0400000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1033,69,50,,,1,,year,year,year,,,main,,6,,false,2026-04-07 10:22:58.0466667,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1034,69,50,,,1,,fiscal_year,fiscal_year,fiscal_year,,,main,,7,,false,2026-04-07 10:22:58.0500000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1035,69,50,,,1,,fiscal_period,fiscal_period,fiscal_period,,,main,,8,,false,2026-04-07 10:22:58.0533333,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1036,69,50,,,1,,fiscal_year_start_month,fiscal_year_start_month,fiscal_year_start_month,,,main,,9,,false,2026-04-07 10:22:58.0566667,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1037,69,50,,,1,,calendar_month_number,calendar_month_number,calendar_month_number,,,main,,10,,false,2026-04-07 10:22:58.0600000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1038,69,50,,,1,,calendar_month_dbid,calendar_month_dbid,calendar_month_dbid,,,main,,11,,false,2026-04-07 10:22:58.0633333,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1039,69,50,,,1,,calendar_month_code,calendar_month_code,calendar_month_code,,,main,,12,,false,2026-04-07 10:22:58.0666667,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1040,69,50,,,1,,calendar_month_name,calendar_month_name,calendar_month_name,,,main,,13,,false,2026-04-07 10:22:58.0700000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1041,69,50,,,1,,period_month_dbid,period_month_dbid,period_month_dbid,,,main,,14,,false,2026-04-07 10:22:58.0733333,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1042,69,50,,,1,,period_month_code,period_month_code,period_month_code,,,main,,15,,false,2026-04-07 10:22:58.0800000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1043,69,50,,,1,,period_month_name,period_month_name,period_month_name,,,main,,16,,false,2026-04-07 10:22:58.0866667,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1044,69,50,,,1,,loaded_at,loaded_at,loaded_at,,,main,,17,,false,2026-04-07 10:22:58.0900000,passthrough_fix,2026-04-07 10:41:45.3500000,source_mapping_v2
1045,40,43,,,1,,transaction_dbid,transaction_dbid,transaction_dbid,,,main,,1,,true,2026-04-07 10:23:10.1733333,passthrough_fix,,
1046,40,43,,,1,,transaction_date,transaction_date,transaction_date,,,main,,2,,true,2026-04-07 10:23:10.1766667,passthrough_fix,,
1047,40,43,,,1,,description,description,description,,,main,,3,,true,2026-04-07 10:23:10.1800000,passthrough_fix,,
1048,40,43,,,1,,amount,amount,amount,,,main,,4,,true,2026-04-07 10:23:10.1866667,passthrough_fix,,
1049,40,43,,,1,,currency_code,currency_code,currency_code,,,main,,5,,true,2026-04-07 10:23:10.1900000,passthrough_fix,,
1050,40,43,,,1,,account_dbid,account_dbid,account_dbid,,,main,,6,,true,2026-04-07 10:23:10.1933333,passthrough_fix,,
1051,40,43,,,1,,period_dbid,period_dbid,period_dbid,,,main,,7,,true,2026-04-07 10:23:10.1966667,passthrough_fix,,
1052,40,43,,,1,,ledger_type_dbid,ledger_type_dbid,ledger_type_dbid,,,main,,8,,true,2026-04-07 10:23:10.2000000,passthrough_fix,,
1053,40,43,,,1,,cost_centre_dbid,cost_centre_dbid,cost_centre_dbid,,,main,,9,,true,2026-04-07 10:23:10.2033333,passthrough_fix,,
1054,40,43,,,1,,project_dbid,project_dbid,project_dbid,,,main,,10,,true,2026-04-07 10:23:10.2066667,passthrough_fix,,
1055,40,43,,,1,,bank_account_dbid,bank_account_dbid,bank_account_dbid,,,main,,11,,true,2026-04-07 10:23:10.2133333,passthrough_fix,,
1056,40,43,,,1,,account_indicator_dbid,account_indicator_dbid,account_indicator_dbid,,,main,,12,,true,2026-04-07 10:23:10.2166667,passthrough_fix,,
1057,40,43,,,1,,owner_dbid,owner_dbid,owner_dbid,,,main,,13,,true,2026-04-07 10:23:10.2200000,passthrough_fix,,
1058,40,43,,,1,,is_reversed,is_reversed,is_reversed,,,main,,14,,true,2026-04-07 10:23:10.2233333,passthrough_fix,,
1059,40,43,,,1,,created_at,created_at,created_at,,,main,,15,,true,2026-04-07 10:23:10.2266667,passthrough_fix,,
1060,67,38,,,1,,dbId,account_dbid,dbId,,,main,,1,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1061,67,38,,,1,,code,code,code,,,main,,2,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1062,67,38,,,1,,description,description,description,,,main,,3,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1063,67,38,,,1,,shortDescription,short_description,shortDescription,,,main,,4,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1064,67,38,,,1,,accountType.dbId,account_type_dbid,accountType.dbId,,,main,,5,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1065,67,38,,,1,,accountCategory.dbId,account_category_dbid,accountCategory.dbId,,,main,,6,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1066,67,38,,,1,,accountGroup.dbId,account_group_dbid,accountGroup.dbId,,,main,,7,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1067,67,38,,,1,,descriptionTranslated,description_translated,descriptionTranslated,,,main,,8,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1068,67,38,,,1,,sysAccount.dbId,sys_account_dbid,sysAccount.dbId,,,main,,9,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1069,67,38,,,1,,accountIndicator.dbId,account_indicator_dbid,accountIndicator.dbId,,,main,,10,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1070,67,38,,,1,,chartOfAccountDbId,chart_of_account_dbid,chartOfAccountDbId,,,main,,11,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1071,67,38,,,1,,ownerDbId,owner_dbid,ownerDbId,,,main,,12,,true,2026-04-07 10:42:13.2400000,source_mapping_v2,,
1072,68,40,,,1,,dbId,transaction_dbid,dbId,,,main,,1,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1073,68,40,,,1,,postedDate,transaction_date,postedDate,,,main,,2,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1074,68,40,,,1,,text,description,text,,,main,,3,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1075,68,40,,,1,,amount,amount,amount,,,main,,4,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1076,68,40,,,1,,accountDbId,account_dbid,accountDbId,,,main,,5,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1077,68,40,,,1,,periodId,period_dbid,periodId,,,main,,6,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1078,68,40,,,1,,ledgerType.dbId,ledger_type_dbid,ledgerType.dbId,,,main,,7,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
1079,68,40,,,1,,glObject1DbId,cost_centre_dbid,glObject1DbId,,,main,,8,,true,2026-04-07 10:42:13.3000000,source_mapping_v2,,
